FID,state,division_id,division_name,polling_place_id,polling_place_type_id,polling_place_name,premises_name,premises_address_1,premises_address_2,premises_address_3,premises_suburb,premises_state_abbreviation,premises_post_code,latitude,longitude,the_geom
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-3004,NSW,105,Bennelong,634,1,Carlingford (Bennelong),Carlingford Public School,5 Rickard St,,,CARLINGFORD,NSW,2118,-33.7800229,151.0553219,POINT (-33.7800229 151.0553219)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-3003,NSW,105,Bennelong,33926,1,Carlingford East,Roselea Public School,549 North Rocks Rd,,,CARLINGFORD,NSW,2118,-33.7654,151.053,POINT (-33.7654 151.053)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-3002,NSW,105,Bennelong,97587,5,Central Sydney BENNELONG PPVC,Central Railway Station,Cnr of Eddy Ave & Pitt St,Ground Floor,Former Coach Terminal,HAYMARKET,NSW,2000,-33.8824351,151.2063239,POINT (-33.8824351 151.2063239)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-3001,NSW,105,Bennelong,65177,5,Chatswood BENNELONG PPVC,Old Sydney Water Board Building,Albert Ave,Stair Access via Rose Garden,Lift Access Near Woolies to Lvl D,CHATSWOOD,NSW,2067,-33.7981824,151.1818539,POINT (-33.7981824 151.1818539)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-3000,NSW,105,Bennelong,638,1,Denistone,Eastwood Baptist Hall,3 First Ave,,,EASTWOOD,NSW,2122,-33.79244,151.08353,POINT (-33.79244 151.08353)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fff,NSW,105,Bennelong,639,1,Denistone East,Denistone East Public School,63 Lovell Rd,,,DENISTONE EAST,NSW,2112,-33.7935,151.097,POINT (-33.7935 151.097)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ffe,NSW,109,Calare,286,1,Orange North,Kenna Hall,88 Hill St,,,ORANGE,NSW,2800,-33.2798185,149.0946465,POINT (-33.2798185 149.0946465)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ffd,NSW,105,Bennelong,83564,1,Denistone South,West Ryde Anglican Church,14 Bellevue Ave,,,WEST RYDE,NSW,2114,-33.8056266,151.08318,POINT (-33.8056266 151.08318)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ffc,NSW,105,Bennelong,647,1,Denistone West,Marsden High School,22A Winbourne St,,,WEST RYDE,NSW,2114,-33.8036,151.07,POINT (-33.8036 151.07)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ffb,NSW,105,Bennelong,30096,5,Divisional Office (PREPOLL),Divisional Office,Level 12,67 Albert Ave,,CHATSWOOD,NSW,2067,-33.7982897,151.1819191,POINT (-33.7982897 151.1819191)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ffa,NSW,105,Bennelong,105,1,East Ryde,Ryde East Public School,12 Twin Rd,,,NORTH RYDE,NSW,2113,-33.8063669,151.1268905,POINT (-33.8063669 151.1268905)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ff9,NSW,105,Bennelong,33877,1,East Ryde Central,Ryde Secondary College,5 Malvina St,,,RYDE,NSW,2112,-33.8133913,151.1200494,POINT (-33.8133913 151.1200494)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ff8,NSW,105,Bennelong,83497,1,East Ryde Heights,East Ryde Scout Hall,27A John Miller St,,,RYDE,NSW,2112,-33.8086005,151.126175,POINT (-33.8086005 151.126175)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ff7,NSW,105,Bennelong,642,1,Eastwood,Eastwood Public School,212-280 Rowe St,,,EASTWOOD,NSW,2122,-33.7928,151.078,POINT (-33.7928 151.078)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ff6,NSW,105,Bennelong,80,1,Eastwood Heights,Eastwood Heights Public School,9A Lincoln St,,,EASTWOOD,NSW,2122,-33.7817,151.096,POINT (-33.7817 151.096)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ff5,NSW,105,Bennelong,83568,5,Eastwood PPVC,"Ground Floor, 3-5 Trelawney St",,,,EASTWOOD,NSW,2122,-33.792735,151.0795811,POINT (-33.792735 151.0795811)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ff4,NSW,105,Bennelong,643,1,Eastwood West,Corrective Services Academy,66 Terry Rd,,,EASTWOOD,NSW,2122,-33.7906,151.067,POINT (-33.7906 151.067)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ff3,NSW,105,Bennelong,83198,1,Epping,Epping Church of Christ,31 Bridge St,,,EPPING,NSW,2121,-33.7745,151.079,POINT (-33.7745 151.079)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ff2,NSW,105,Bennelong,81,1,Epping East,Epping Public School,1-18 Norfolk Rd,,,EPPING,NSW,2121,-33.768408,151.0871472,POINT (-33.768408 151.0871472)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ff1,NSW,105,Bennelong,645,1,Epping Heights,Epping Heights Public School,128 Kent St,,,EPPING,NSW,2121,-33.76284,151.07377,POINT (-33.76284 151.07377)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2ff0,NSW,105,Bennelong,82,1,Epping North,Epping North Public School,89-119 Boundary Rd,,,NORTH EPPING,NSW,2121,-33.7576,151.096,POINT (-33.7576 151.096)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fef,NSW,105,Bennelong,83571,5,Epping PPVC,53 Beecroft Rd,,,,EPPING,NSW,2121,-33.7746,151.0788,POINT (-33.7746 151.0788)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fee,NSW,105,Bennelong,11927,1,Epping West,Epping West Public School,96 Carlingford Rd,,,EPPING,NSW,2121,-33.7728471,151.0684506,POINT (-33.7728471 151.0684506)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fed,NSW,105,Bennelong,2252,1,Ermington Central,Rydalmere East Public School,41 Spurway St,,,ERMINGTON,NSW,2115,-33.816527,151.0572843,POINT (-33.816527 151.0572843)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fec,NSW,105,Bennelong,2253,1,Ermington West (Bennelong),Ermington West Public School,383 Vignes St,,,ERMINGTON,NSW,2115,-33.8061,151.058,POINT (-33.8061 151.058)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2feb,NSW,105,Bennelong,84,1,Gladesville (Bennelong),Gladesville Public School,178 Victoria Rd,,,GLADESVILLE,NSW,2111,-33.8323301,151.1259218,POINT (-33.8323301 151.1259218)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fea,NSW,105,Bennelong,87,1,Gladesville North,Gladesville Sporties,181A Ryde Rd,,,GLADESVILLE,NSW,2111,-33.82318,151.129927,POINT (-33.82318 151.129927)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fe9,NSW,105,Bennelong,33930,1,Hunters Hill North (Bennelong),Boronia Park Public School,113 Pittwater Rd,,,HUNTERS HILL,NSW,2110,-33.8211705,151.1355456,POINT (-33.8211705 151.1355456)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fe8,NSW,105,Bennelong,98,1,Macquarie Park,Morling College,122 Herring Rd,,,MACQUARIE PARK,NSW,2113,-33.7797606,151.1149218,POINT (-33.7797606 151.1149218)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fe7,NSW,105,Bennelong,92,1,Macquarie Park South,Kent Road Public School,45-61 Herring Rd,,,MARSFIELD,NSW,2122,-33.7864,151.109,POINT (-33.7864 151.109)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fe6,NSW,105,Bennelong,83200,1,Marsfield,Macquarie Anglican Church,100 Balaclava Rd,,,EASTWOOD,NSW,2122,-33.782004,151.098358,POINT (-33.782004 151.098358)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fe5,NSW,105,Bennelong,75,1,Marsfield North,Epping Boys High School,213 Vimiera Rd,,,MARSFIELD,NSW,2122,-33.7703911,151.0996223,POINT (-33.7703911 151.0996223)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fe4,NSW,105,Bennelong,650,1,Meadowbank,TAFE NSW Meadowbank,1 See St,,,MEADOWBANK,NSW,2114,-33.8148423,151.0924377,POINT (-33.8148423 151.0924377)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fe3,NSW,105,Bennelong,33928,1,Melrose Park,Melrose Park Public School,110 Wharf Rd,,,MELROSE PARK,NSW,2114,-33.8151,151.073,POINT (-33.8151 151.073)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fe2,NSW,105,Bennelong,107,1,North Ryde,Truscott Street Public School,38 Truscott St,,,NORTH RYDE,NSW,2113,-33.7947,151.13,POINT (-33.7947 151.13)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fe1,NSW,105,Bennelong,106,1,North Ryde Central,North Ryde Public School,154 Coxs Rd,,,NORTH RYDE,NSW,2113,-33.7939,151.12,POINT (-33.7939 151.12)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fe0,NSW,105,Bennelong,83575,1,North Ryde Heights,North Ryde Community Church,2 Cutler Pde,,,NORTH RYDE,NSW,2113,-33.8005415,151.1309669,POINT (-33.8005415 151.1309669)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fdf,NSW,105,Bennelong,102,1,Putney,Putney Public School,193 Morrison Rd,,,PUTNEY,NSW,2112,-33.8249,151.111,POINT (-33.8249 151.111)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fde,NSW,105,Bennelong,83560,1,Putney West,Tennyson Pre-school Kindergarten,15A Stanbury St,,,GLADESVILLE,NSW,2111,-33.8277117,151.1201395,POINT (-33.8277117 151.1201395)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fdd,NSW,105,Bennelong,79,1,Ryde,Australian Air League Building,Santa Rosa Park,64 Bridge Rd,,RYDE,NSW,2112,-33.7943477,151.109308,POINT (-33.7943477 151.109308)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fdc,NSW,105,Bennelong,83199,1,Ryde Central,St Annes Anglican Church,42 Church St,,,RYDE,NSW,2112,-33.815245,151.104829,POINT (-33.815245 151.104829)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fdb,NSW,105,Bennelong,655,1,Ryde Heights,Meadowbank Public School,2 Thistle St,,,RYDE,NSW,2112,-33.8178,151.098,POINT (-33.8178 151.098)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fda,NSW,105,Bennelong,657,1,Ryde South,Clive Austin Conference Centre,Royal Rehab,2 Susan Schardt Way,,RYDE,NSW,2112,-33.8217896,151.1080114,POINT (-33.8217896 151.1080114)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fd9,NSW,105,Bennelong,58583,2,Special Hospital Team 2,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fd8,NSW,105,Bennelong,14017,1,Sydney (Bennelong),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fd7,NSW,105,Bennelong,97605,5,Sydney BENNELONG PPVC,Royal Exchange Building,9/56 Pitt St,,,SYDNEY,NSW,2000,-33.8638565,151.2092587,POINT (-33.8638565 151.2092587)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fd6,NSW,105,Bennelong,34349,1,Top Ryde,Ryde Public School,18 Pope St,,,RYDE,NSW,2112,-33.8118,151.108,POINT (-33.8118 151.108)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fd5,NSW,105,Bennelong,661,1,West Ryde,West Ryde Public School,6 Endeavour St,,,WEST RYDE,NSW,2114,-33.8087,151.085,POINT (-33.8087 151.085)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fd4,NSW,105,Bennelong,33945,5,West Ryde BENNELONG PPVC,St Annes Anglican Church,42 Church St,,,RYDE,NSW,2112,-33.8152096,151.1048685,POINT (-33.8152096 151.1048685)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fd3,NSW,105,Bennelong,8869,1,West Ryde Central,TAFE NSW Ryde,250 Blaxland Rd,,,RYDE,NSW,2112,-33.8085,151.1,POINT (-33.8085 151.1)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fd2,NSW,106,Berowra,1822,1,Annangrove,Annangrove Public School,185 Annangrove Rd,,,ANNANGROVE,NSW,2156,-33.6687322,150.9522275,POINT (-33.6687322 150.9522275)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fd1,NSW,106,Berowra,1823,1,Arcadia,Arcadia Public School,140 Arcadia Rd,,,ARCADIA,NSW,2159,-33.6231223,151.0520461,POINT (-33.6231223 151.0520461)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fd0,NSW,106,Berowra,43686,1,Asquith (Berowra),Asquith Public School,3 Dudley St,,,ASQUITH,NSW,2077,-33.6855,151.112,POINT (-33.6855 151.112)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fcf,NSW,106,Berowra,58669,5,Baulkham Hills BEROWRA PPVC,16-18 Old Northern Rd,,,,BAULKHAM HILLS,NSW,2153,-33.7606491,150.992675,POINT (-33.7606491 150.992675)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fce,NSW,106,Berowra,632,1,Beecroft,Beecroft Public School,90-98 Beecroft Rd,,,BEECROFT,NSW,2119,-33.7523233,151.0651663,POINT (-33.7523233 151.0651663)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fcd,NSW,106,Berowra,83580,1,Beecroft North,Beecroft Community Hall,109-111 Beecroft Rd,,,BEECROFT,NSW,2119,-33.7513896,151.065481,POINT (-33.7513896 151.065481)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fcc,NSW,106,Berowra,117,1,Berowra,Berowra Public School,4 Hillcrest Rd,,,BEROWRA,NSW,2081,-33.6181,151.147,POINT (-33.6181 151.147)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fcb,NSW,106,Berowra,118,1,Berowra Heights,Wideview Public School,37 Wideview Rd,,,BEROWRA HEIGHTS,NSW,2082,-33.6094008,151.1427318,POINT (-33.6094008 151.1427318)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fca,NSW,106,Berowra,83582,5,Berowra PPVC,Cowan Community Centre,Bujwa Bay Rd,,,COWAN,NSW,2081,-33.5859736,151.1688727,POINT (-33.5859736 151.1688727)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fc9,NSW,106,Berowra,65454,5,BLV Berowra PPVC,BLV Berowra,"Level 12, 67 Albert Ave",,,CHATSWOOD,NSW,2067,-33.7981824,151.1818539,POINT (-33.7981824 151.1818539)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fc8,NSW,106,Berowra,120,1,Brooklyn,Brooklyn Public School,106 Brooklyn Rd,,,BROOKLYN,NSW,2083,-33.54813,151.21538,POINT (-33.54813 151.21538)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fc7,NSW,106,Berowra,1850,1,Carlingford Heights,Murray Farm Public School,18 Tracey Ave,,,CARLINGFORD,NSW,2118,-33.7658,151.039,POINT (-33.7658 151.039)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fc6,NSW,106,Berowra,56586,1,Castle Hill North (Berowra),Samuel Gilbert Public School,20 Gilbert Rd,,,CASTLE HILL,NSW,2154,-33.7142,150.993,POINT (-33.7142 150.993)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fc5,NSW,106,Berowra,637,1,Cheltenham,Cheltenham Girls High School,175 Beecroft Rd,,,CHELTENHAM,NSW,2119,-33.7578,151.074,POINT (-33.7578 151.074)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fc4,NSW,106,Berowra,11928,1,Cherrybrook,Cherrybrook Public School,131 New Line Rd,,,CHERRYBROOK,NSW,2126,-33.7314,151.042,POINT (-33.7314 151.042)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fc3,NSW,106,Berowra,34004,1,Cherrybrook Central,Cherrybrook Girl Guides Hall,cnr Shepherds Dr & Macquarie Dr,,,CHERRYBROOK,NSW,2126,-33.7205638,151.0459716,POINT (-33.7205638 151.0459716)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fc2,NSW,106,Berowra,1852,1,Cherrybrook North,John Purchase Public School,46-60 Purchase Rd,,,CHERRYBROOK,NSW,2126,-33.7189973,151.0397793,POINT (-33.7189973 151.0397793)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fc1,NSW,106,Berowra,83925,5,Cherrybrook PPVC,1st Cherrybrook Scout Hall,"Lot 2126, LOT 2 Appletree Dr",,,CHERRYBROOK,NSW,2126,-33.7138778,151.0511344,POINT (-33.7138778 151.0511344)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fc0,NSW,106,Berowra,11929,1,Cherrybrook South,West Pennant Hills Scout Hall,2 Wilga St,,,WEST PENNANT HILLS,NSW,2125,-33.7382005,151.0503745,POINT (-33.7382005 151.0503745)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fbf,NSW,106,Berowra,121,1,Cowan,Cowan Public School,cnr Fraser Rd & Chandler Ave,,,COWAN,NSW,2081,-33.5885,151.169,POINT (-33.5885 151.169)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fbe,NSW,106,Berowra,30097,5,Divisional Office (PREPOLL),Divisional Office,Level 12,67 Albert Ave,,CHATSWOOD,NSW,2067,-33.7982897,151.1819191,POINT (-33.7982897 151.1819191)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fbd,NSW,106,Berowra,11930,1,Dural,Dural Public School,622 Old Northern Rd,,,DURAL,NSW,2158,-33.6857,151.026,POINT (-33.6857 151.026)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fbc,NSW,106,Berowra,1836,1,Galston,Galston Public School,1-5 School Rd,,,GALSTON,NSW,2159,-33.648,151.045,POINT (-33.648 151.045)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fbb,NSW,106,Berowra,1838,1,Glenhaven,Glenhaven Public School,74A Glenhaven Rd,,,GLENHAVEN,NSW,2156,-33.701,151.004,POINT (-33.701 151.004)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fba,NSW,106,Berowra,1839,1,Glenorie,Glenorie Public School,1731 Old Northern Rd,,,GLENORIE,NSW,2157,-33.5987,151.008,POINT (-33.5987 151.008)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fb9,NSW,106,Berowra,1831,1,Glenorie West,Hillside Public School,122 Cattai Ridge Rd,,,GLENORIE,NSW,2157,-33.6054902,150.9788283,POINT (-33.6054902 150.9788283)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fb8,NSW,106,Berowra,123,1,Hornsby (Berowra),TAFE NSW Hornsby,205 Peats Ferry Rd,,,HORNSBY,NSW,2077,-33.7,151.097,POINT (-33.7 151.097)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fb7,NSW,106,Berowra,58578,5,Hornsby BEROWRA PPVC,266 Peats Ferry Rd,,,,HORNSBY,NSW,2077,-33.702591,151.097463,POINT (-33.702591 151.097463)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fb6,NSW,106,Berowra,43688,1,Hornsby Central (Berowra),Hornsby Girls High School,12 Edgeworth David Ave,,,HORNSBY,NSW,2077,-33.7064,151.102,POINT (-33.7064 151.102)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fb5,NSW,106,Berowra,124,1,Hornsby Heights,Hornsby Heights Public School,8-20 Somerville Rd,,,HORNSBY HEIGHTS,NSW,2077,-33.670187,151.0966482,POINT (-33.670187 151.0966482)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fb4,NSW,106,Berowra,126,1,Hornsby North,Hornsby North Public School,52 Ida St,,,HORNSBY,NSW,2077,-33.6833,151.098,POINT (-33.6833 151.098)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fb3,NSW,106,Berowra,134,1,Hornsby South,Hornsby South Public School,57-63 Clarke Rd,,,HORNSBY,NSW,2077,-33.7127637,151.0955118,POINT (-33.7127637 151.0955118)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fb2,NSW,106,Berowra,128,1,Hornsby West (Berowra),Hornsby War Memorial Hall,2 High St,,,HORNSBY,NSW,2077,-33.70446,151.097122,POINT (-33.70446 151.097122)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fb1,NSW,106,Berowra,1842,1,Kenthurst,Kenthurst Public School,111 Kenthurst Rd,,,KENTHURST,NSW,2156,-33.6654,151.004,POINT (-33.6654 151.004)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fb0,NSW,106,Berowra,1788,1,Maroota,Maroota Public School,4540 Old Northern Rd,,,MAROOTA,NSW,2756,-33.45935,150.99446,POINT (-33.45935 150.99446)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2faf,NSW,106,Berowra,1789,1,Maroota South,South Maroota Hall,cnr Wisemans Ferry Rd & Paulls Rd,,,SOUTH MAROOTA,NSW,2756,-33.5234,150.944,POINT (-33.5234 150.944)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fae,NSW,106,Berowra,1846,1,Middle Dural,Middle Dural Public School,1251 Old Northern Rd,,,MIDDLE DURAL,NSW,2158,-33.6444,151.023,POINT (-33.6444 151.023)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fad,NSW,106,Berowra,131,1,Mount Colah,Mount Colah Public School,19 Telopea St,,,MOUNT COLAH,NSW,2079,-33.6726,151.117,POINT (-33.6726 151.117)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fac,NSW,106,Berowra,132,1,Mount Kuring-Gai,Mount Kuring-Gai Public School,2 Leeming St,,,MOUNT KURING-GAI,NSW,2080,-33.6575,151.136,POINT (-33.6575 151.136)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2fab,NSW,106,Berowra,79812,1,Normanhurst (Berowra),Normanhurst Public School,2-12 Normanhurst Rd,,,NORMANHURST,NSW,2076,-33.7237,151.098,POINT (-33.7237 151.098)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2faa,NSW,106,Berowra,135,1,Normanhurst West,Normanhurst West Public School,2-10 Dartford Rd,,,THORNLEIGH,NSW,2120,-33.72177,151.08808,POINT (-33.72177 151.08808)
